text,date
pay,attent,blacklivesmatt,2016-07-08 02:31
heart,today,time,spread,blacklivesmatt,pleas,2016-07-08 02:30
blacklivesmatt,lgbt,feminist,2016-07-08 02:30
pour,paper,altonsterl,blacklivesmatt,2016-07-08 02:30
matter,shine,2016-07-08 02:28
blacklivesmatt,presenc,movement,imagin,none,2016-07-08 02:27
blacklivesmatt,altonsterl,philandocastil,chang,mani,peopl,chang,2016-07-08 02:26
loss,mn,death,philandocastil,demand,action,blacklivesmatt,2016-07-08 02:26
sentiment,exactli,blacklivesmatt,2016-07-08 02:26
blacklivesmatt,isnt,preposit,matter,statement,inclus,exclus,2016-07-08 02:26
tweet,blacklivesmatt,soooo,mani,bw,ju,dick,appropri,cultur,sit,si,2016-07-08 02:25
ye,mama,philandocastil,altonsterl,blacklivesmatt,2016-07-08 02:25
altonsterl,philandocastil,palai,tokyo,2016-07-08 02:23
word,bring,altonsterl,blacklivesmatt,climat,justic,2016-07-08 02:23
philandocastil,altonsterl,blacklivesmatt,2016-07-08 02:22
prayfordaworld,alllivesmatt,2016-07-08 02:22
time,peopl,peopl,yall,someon,kill,2016-07-08 02:21
peac,piedmontparkhang,altonsterl,philandocastil,blacklivesmatt,blacklivesmatt,2016-07-08 02:21
obama,speak,shoot,isol,incid,blacklivesmatt,2016-07-08 02:20
video,stomach,america,suppos,land,prayforchang,blacklivesmatt,2016-07-08 02:19
blacklivesmatt,2016-07-08 02:17
blacklivesmatt,prayforchang,godistheansw,2016-07-08 02:16
blacklivesmatt,creat,belittl,race,stop,tri,movement,2016-07-08 02:15
lsu,justiceforaltonsterl,blacklivesmatt,2016-07-08 02:15
justiceforaltonst,blacklivesmatt,pray,peac,2016-07-08 02:15
movement,pleas,understand,2016-07-08 02:15
cours,matter,peopl,arent,kill,color,rn,blacklivesmatt,2016-07-08 02:14
period,blacklivesmatt,iamsubstanti,2016-07-08 02:14
freestyl,peopl,blacklivesmatt,2016-07-08 02:14
chanc,dont,understand,blacklivesmatt,2016-07-08 02:13
anyon,confus,blacklivesmatt,consid,doesnt,mean,understand,2016-07-08 02:13
preciou,howev,societi,blacklivesmatt,2016-07-08 02:12
queer,commun,support,blacklivesmatt,2016-07-08 02:12
soall,blacklivesmatt,mean,day,remedi,cours,2016-07-08 02:12
peopl,hand,sinc,blacklivesmatt,2016-07-08 02:11
blacklivesmatt,2016-07-08 02:10
bruh,viralllll,blacklivesmatt,2016-07-08 02:09
word,blacklivesmatt,queen,2016-07-08 02:08
dont,sympathi,respect,beyonc,blacklivesmatt,2016-07-08 02:08
blacklivesmatt,pleas,differ,allliveswillmatterwhenblacklivesmatt,2016-07-08 02:07
explan,cours,matter,dont,includ,2016-07-08 02:07
stand,human,blacklivesmatt,blackliveslost,2016-07-08 02:07
import,blacklivesmatt,altonsterl,philandocastil,piedmontparkhang,falconheightsshootinghttp,2016-07-08 02:06
blacklivesmatt,ziplockdomo,np,soundcloudhttp,2016-07-08 02:06
blacklivesmatt,2016-07-08 02:05
altonsterl,philandocastil,blacklivesmatt,2016-07-08 02:05
